Posición,Tiempo
7.075332352000425,2.3333333333333335
7.037050180153655,2.3466666666666667
6.99913357786668,2.3600000000000003
6.96121852755051,2.3733333333333335
6.923064855212086,2.3866666666666667
6.885218861573044,2.4000000000000004
6.847272997151209,2.4133333333333336
6.809522721592554,2.4266666666666667
6.771890960484508,2.44
6.734176627088413,2.4533333333333336
6.696594595999435,2.466666666666667
6.65908368803738,2.48
6.621641609468918,2.4933333333333336
6.584297861553569,2.506666666666667
6.546986661711997,2.52
6.509718772044223,2.5333333333333337
6.472721224842957,2.546666666666667
6.435602919304228,2.56
6.398792927256612,2.5733333333333337
6.3620049104986585,2.586666666666667
6.325335237620641,2.6
6.28874252000284,2.6133333333333333
6.252255010485575,2.626666666666667
6.2158286021475675,2.64
6.179577836316827,2.6533333333333333
6.143546055057121,2.666666666666667
6.107499521510502,2.68
6.071509258875534,2.6933333333333334
6.035884787544343,2.706666666666667
6.00032059074767,2.72
5.964731486092957,2.7333333333333334
5.929428105443295,2.746666666666667
5.894236359246625,2.7600000000000002
5.859176795988613,2.7733333333333334
5.824382461044379,2.7866666666666666
5.78967795855602,2.8000000000000003
5.7550937759826315,2.8133333333333335
5.720573982644353,2.8266666666666667
5.6863754526608385,2.8400000000000003
5.65226112591241,2.8533333333333335
5.618357686704431,2.8666666666666667
5.5846375360616065,2.8800000000000003
5.551156302535242,2.8933333333333335
5.517664806730906,2.9066666666666667
5.4845885157822964,2.9200000000000004
5.451489176583505,2.9333333333333336
5.418742875898055,2.9466666666666668
5.385969325528212,2.9600000000000004
5.353595418669723,2.9733333333333336
5.321243792911604,2.986666666666667
5.289122801813442,3.0
5.257369520965102,3.0133333333333336
5.22579087391573,3.026666666666667
5.194251358093789,3.04
5.163113203161644,3.0533333333333337
5.132085882885862,3.066666666666667
5.1012788218497285,3.08
5.070627862909509,3.0933333333333337
5.040404648666807,3.106666666666667
5.0103578808876215,3.12
4.980428400611563,3.1333333333333337
4.950779051040793,3.146666666666667
4.921234516976916,3.16
4.892185246747654,3.1733333333333333
4.8632068556992785,3.186666666666667
4.834482643264883,3.2
4.8059540513034165,3.2133333333333334
4.777685295946546,3.226666666666667
4.749861123385982,3.24
4.722066437108087,3.2533333333333334
4.694639429806546,3.266666666666667
4.667458198413554,3.2800000000000002
4.6405998935001636,3.2933333333333334
4.613904577798866,3.306666666666667
4.587331562022763,3.3200000000000003
4.5612718847472955,3.3333333333333335
4.535432261831143,3.3466666666666667
4.509805493875009,3.3600000000000003
4.484532323751584,3.3733333333333335
4.459329101527276,3.3866666666666667
4.434508009115155,3.4000000000000004
4.410109507078487,3.4133333333333336
4.386020428486005,3.4266666666666667
4.362054987701376,3.4400000000000004
4.338576010229024,3.4533333333333336
4.315132374074528,3.466666666666667
4.292099279340571,3.4800000000000004
4.2692688747645295,3.4933333333333336
4.246820789650247,3.506666666666667
4.224647307193668,3.52
4.2027471494023105,3.5333333333333337
4.181228554831317,3.546666666666667
4.1600696547780665,3.56
4.139042160188869,3.5733333333333337
4.118469614715622,3.586666666666667
4.098125467042306,3.6
4.078023988645406,3.6133333333333337
4.058465440133325,3.626666666666667
4.039005683925336,3.64
4.020057618744171,3.6533333333333338
4.001420330897845,3.666666666666667
3.9828254487628136,3.68
3.964727503821805,3.6933333333333334
3.9468989401354553,3.706666666666667
3.9296126196011674,3.72
3.912323735174903,3.7333333333333334
3.8956184664745095,3.746666666666667
3.879193024331608,3.7600000000000002
3.863011997098413,3.7733333333333334
3.847180291239491,3.786666666666667
3.831705379163327,3.8000000000000003
3.8167595572732065,3.8133333333333335
3.801954068635921,3.826666666666667
3.7874870195654307,3.8400000000000003
3.7734297786162023,3.8533333333333335
3.7595932378545562,3.8666666666666667
3.7462036704481423,3.8800000000000003
3.7330333853737927,3.8933333333333335
3.7203835304190527,3.9066666666666667
3.70812882140713,3.9200000000000004
3.696020507971237,3.9333333333333336
3.6843155908017695,3.9466666666666668
3.672979769717935,3.9600000000000004
3.6619468174791594,3.9733333333333336
3.651344695159745,3.986666666666667
3.64115810826708,4.0
